Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,BLK,0,0,0,0,74350000000.0,74500000000.0,18.18,15.56,2.63,5.36,2.37,5.37,13.32,30.25,38.18,,,13880000000.0,87.77,-2.2,7210000000.0,5590000000.0,4200000000.0,26.3,-6.5,6700000000.0,43.1,5840000000.0,18.05,,201.57,,,1.42,466.55,443.33,154520000.0,154520000.0,118460000.0,3.76,83.5,1590000.0,3.28,1.34,1740000.0
0,0,BLL,0,0,0,0,24150000000.0,31000000000.0,56.4,23.89,1.94,2.08,6.8,2.66,17.25,3.83,9.5,3.99,11.43,11640000000.0,34.14,0.0,2310000000.0,1800000000.0,446000000.0,1.28,-6.4,603000000.0,1.8,7350000000.0,201.51,1.09,10.6,1510000000.0,440000000.0,0.53,69.1,60.02,2300000.0,334740000.0,330950000.0,0.82,89.05,10830000.0,4.51,4.24,11030000.0
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMY,0,0,0,0,74210000000.0,70760000000.0,11.95,10.17,2.13,3.11,4.62,2.97,9.25,26.0,29.59,10.05,43.57,23860000000.0,14.6,10.0,16070000000.0,7650000000.0,6200000000.0,3.8,283.9,29360000000.0,17.95,25800000000.0,159.75,3.88,9.81,7180000000.0,4290000000.0,0.73,45.79,47.71,13570000.0,1630000000.0,1630000000.0,0.11,75.05,111020000.0,7.9,6.79,104710000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BRK-B,0,0,0,0,514059999999.99994,-6910000000.0,0.01,19.17,0.87,2.05,0.0,-0.03,-0.14,10.7,15.73,3.42,7.5,250720000000.0,152643.12,5.5,10020000000.0,49250000000.0,26820000000.0,16328.66,,114170000000.0,69815.52,103200000000.0,27.7,1.78,225490.23,37420000000.0,23900000000.0,0.89,209.51,205.67,3620000.0,1370000000.0,1350000.0,,,10110000.0,2.81,0.77,10000000.0
0,0,BSX,0,0,0,0,58520000000.0,67870000000.00001,42.51,23.51,2.3,5.81,6.34,6.74,25.22,13.85,17.5,,,10080000000.0,7.27,5.7,6990000000.0,2690000000.0,1400000000.0,0.99,-72.3,139000000.0,0.1,9490000000.0,102.83,,6.64,,,0.71,42.06,39.06,7130000.0,1390000000.0,1390000000.0,0.25,93.4,15400000.0,2.39,1.25,14140000.0
0,0,BTU,0,0,0,0,2440000000.0,3140000000.0,4.8,25.89,-0.19,0.45,0.76,0.58,2.7,10.47,9.42,4.13,16.51,5370000000.0,46.21,-14.5,1510000000.0,1160000000.0,543700000.0,4.74,-40.6,798100000.0,7.46,1450000000.0,44.47,1.77,29.9,1110000000.0,647760000.0,0.85,23.08,27.99,105200000.0,105200000.0,69760000.0,22.42,6.39,2220000.0,2.38,2.8,2790000.0
0,0,BWA,0,0,0,0,8119999999.999999,9680000000.0,10.64,8.8,4.25,0.8,1.84,0.95,6.03,7.53,11.58,7.35,19.09,10170000000.0,49.18,-5.3,2230000000.0,1600000000.0,765700000.0,3.68,-36.8,710000000.0,3.44,2190000000.0,48.71,1.66,21.28,1290000000.0,646100000.0,1.71,40.77,40.01,1680000.0,207610000.0,204880000.0,0.6,94.33,6360000.0,4.35,3.46,6590000.0
0,0,BXP,0,0,0,0,20290000000.0,33840000000.000004,41.16,39.31,6.26,7.32,3.6,12.21,21.0,18.22,34.9,3.02,7.67,2770000000.0,17.94,9.7,1690000000.0,1610000000.0,494560000.0,3.19,-43.6,360090000.0,2.33,11380000000.0,139.26,2.93,36.48,1130000000.0,960120000.0,0.96,132.33,132.1,154520000.0,154520000.0,154250000.0,0.15,99.79,2470000.0,3.41,2.09,2590000.0
0,0,C,0,0,0,0,163020000000.0,-92950000000.0,10.04,8.55,0.63,2.51,0.91,-1.43,,28.35,36.26,0.95,9.26,65060000000.0,27.37,-0.0,65500000000.0,,17079999999.999998,7.19,6.9,769840000000.0,340.77,475760000000.0,,,79.4,,,1.82,69.73,65.86,13090000.0,2310000000.0,2250000000.0,0.17,80.01,18380000.0,1.41,0.79,19570000.0
0,0,CA,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAG,0,0,0,0,14180000000.0,24700000000.0,19.11,12.73,1.49,1.49,1.92,2.59,12.63,7.11,17.12,6.26,12.13,9540000000.0,21.48,32.9,2720000000.0,1960000000.0,680200000.0,1.53,81.8,236600000.0,0.49,10680000000.0,143.06,1.28,15.19,1130000000.0,469360000.0,1.3,28.47,26.49,4870000.0,485920000.0,484270000.0,0.85,90.71,24050000.0,3.81,7.04,23010000.0
0,0,CAH,0,0,0,0,13450000000.0,19090000000.0,4512.0,8.8,2.7,0.09,2.16,0.13,6.88,0.0,1.23,2.69,0.06,143530000000.0,473.31,4.7,7180000000.0,2780000000.0,3000000.0,0.01,16.1,3440000000.0,11.53,9080000000.0,145.7,1.07,20.91,2770000000.0,2460000000.0,1.68,45.83,47.95,2780000.0,298060000.0,297080000.0,0.32,92.36,14300000.0,5.68,4.78,14890000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAMP,0,0,0,0,385730000.0,516710000.00000006,327.71,12.33,1.32,1.08,1.94,1.44,13.69,0.33,5.68,2.22,0.6,357980000.0,10.51,-6.1,147760000.0,37750000.0,1190000.0,0.04,,200140000.0,5.95,331110000.0,166.29,1.6,5.93,11280000.0,-10120000.0,2.34,10.79,12.71,33600000.0,33600000.0,32280000.0,3.83,79.25,2360000.0,4.07,8.64,2100000.0
0,0,CAT,0,0,0,0,76010000000.0,104360000000.0,12.36,10.66,2.22,1.36,5.09,1.87,9.3,11.26,15.31,6.75,42.11,55750000000.0,96.48,3.0,14900000000.0,11220000000.0,6280000000.0,10.75,-5.1,7430000000.0,13.08,36280000000.0,243.84,1.43,26.13,7180000000.0,3310000000.0,1.51,133.57,133.11,4370000.0,571880000.0,566980000.0,0.17,68.58,7420000.0,1.86,1.3,9060000.0
0,0,CB,0,0,0,0,70040000000.0,80100000000.0,18.75,13.63,1.83,2.14,1.3,2.44,16.39,11.52,13.93,1.67,7.21,32780000000.0,71.27,0.2,8220000000.000001,4890000000.0,3780000000.0,8.16,-11.1,5080000000.0,11.13,15420000000.0,28.65,0.36,117.97,,,0.58,149.33,140.73,1400000.0,457870000.0,453070000.0,0.62,90.55,4880000.0,3.19,1.07,6470000.0
0,0,CBG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CBS,0,0,0,0,19430000000.0,29330000000.0,6.47,8.0,0.73,1.3,4.46,1.97,9.39,20.32,19.47,8.13,95.77,14920000000.0,39.81,10.8,5400000000.0,3120000000.0,3030000000.0,8.01,209.8,500000000.0,1.33,10390000000.0,238.97,1.5,11.63,1150000000.0,2029999999.9999998,0.87,50.7,49.56,2140000.0,351730000.0,333330000.0,7.77,0.0,12150000.0,5.54,3.46,10180000.0
0,0,CCE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CCI,0,0,0,0,54290000000.0,77320000000.0,75.96,65.29,3.33,9.53,4.71,13.57,24.98,14.62,27.89,2.82,6.92,5700000000.0,13.74,11.1,3580000000.0,3100000000.0,720000000.0,1.72,36.7,288000000.0,0.69,23290000000.0,202.07,0.76,27.7,2620000000.0,321000000.0,0.36,132.68,124.77,1820000.0,415740000.0,414230000.0,0.38,94.52,5710000.0,3.25,1.58,6480000.0
0,0,CCL,0,0,0,0,33860000000.0,42610000000.0,11.07,9.91,1.2,1.71,1.35,2.15,8.0,15.09,16.41,4.68,12.44,19800000000.0,28.39,11.0,7790000000.0,5330000000.0,2990000000.0,4.27,-19.6,1200000000.0,1.74,11190000000.0,46.42,0.27,34.94,5630000000.0,-275000000.0,1.24,47.82,52.94,4310000.0,527000000.0,383340000.0,17.33,79.25,16350000.000000002,2.81,5.22,15020000.0
0,0,CELG,0,0,0,0,65420000000.0,78320000000.0,14.13,7.44,0.52,4.15,8.01,4.97,10.18,30.09,44.56,12.17,71.15,15770000000.0,22.37,13.8,14060000000.0,7690000000.0,4740000000.0,6.57,82.6,7700000000.0,10.91,20590000000.0,252.22,2.78,11.59,6970000000.0,5370000000.0,1.6,93.64,91.74,4520000.0,701030000.0,703280000.0,0.22,77.62,9480000.0,2.07,1.35,10870000.0
0,0,CERN,0,0,0,0,23790000000.0,23500000000.0,40.39,22.99,1.93,4.3,4.93,4.25,19.53,10.75,13.7,6.86,12.38,5530000000.0,16.97,4.6,4430000000.0,1200000000.0,593890000.0,1.81,-25.0,953520000.0,2.99,1180000000.0,25.02,2.52,14.83,1270000000.0,393330000.0,0.85,73.18,63.74,2480000.0,325410000.0,307540000.0,4.42,82.77,11450000.0,5.15,3.93,13700000.0
0,0,CF,0,0,0,0,10640000000.0,17680000000.0,35.2,17.97,0.41,2.38,3.61,3.95,10.94,7.09,16.36,3.46,7.43,4470000000.0,19.45,4.6,917000000.0,1620000000.0,317000000.0,1.37,42.9,671000000.0,3.04,4990000000.0,87.97,1.71,13.34,1520000000.0,875880000.0,0.94,46.37,43.43,2340000.0,221080000.0,219980000.0,6.01,18.57,3300000.0,1.4,1.71,3660000.0
0,0,CFN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CHK,0,0,0,0,2700000000.0,14940000000.0,,23.57,0.77,0.28,1.1,1.53,5.89,8.54,13.93,5.93,41.47,9780000000.0,9.52,-13.4,3080000000.0,2540000000.0,737000000.0,-33.8786,,8000000.0,0.0,9610000000.0,232.12,0.47,1.5,1870000000.0,-552120000.0,2.61,1.8194,2.5397,47980000.0,911880000.0,1110000000.0,1.14,63.8,236960000.0,4.68,21.05,204600000.0
0,0,CHRW,0,0,0,0,11620000000.0,12790000000.0,17.44,16.4,2.56,0.71,7.05,0.78,12.44,4.16,5.74,13.12,43.6,16460000000.0,118.85,-4.4,1360000000.0,1030000000.0,684000000.0,4.88,13.7,445470000.0,3.26,1610000000.0,97.2,1.91,12.07,849260000.0,671800000.0,0.7,83.48,85.78,1410000.0,136560000.0,136000000.0,0.49,89.27,13320000.0,13.15,11.18,13050000.0
0,0,CI,0,0,0,0,63480000000.0,98090000000.0,15.42,9.0,0.83,0.84,1.5,1.3,14.05,4.11,7.81,3.37,10.94,75150000000.0,267.46,233.5,16250000000.0,6980000000.0,3090000000.0,10.85,49.5,6610000000.0,17.41,41170000000.0,96.98,0.64,111.76,4940000000.0,11630000000.0,0.99,164.64,168.8,2210000.0,379460000.0,378450000.0,1.67,90.23,5330000.0,2.5,1.41,4050000.0
0,0,CIM,0,0,0,0,3590000000.0,27070000000.0,15.02,8.38,-8.91,7.28,0.91,54.88,,58.95,78.95,1.15,7.63,493230000.0,2.64,-0.1,452740000.0,,239590000.0,1.28,-50.6,123800000.0,0.66,23600000000.0,597.03,0.78,21.12,36930000.0,,0.39,19.06,18.89,1120000.0,187140000.0,185730000.0,1.11,51.56,11060000.0,9.18,5.96,10140000.0
0,0,CINF,0,0,0,0,17600000000.0,17680000000.0,17.52,29.06,4.98,2.78,2.04,2.79,13.76,15.97,19.25,3.4,12.22,6340000000.0,38.92,76.4,395000000.0,1280000000.0,1010000000.0,6.16,,802000000.0,4.91,877000000.0,10.16,1.28,52.88,1230000000.0,626000000.0,0.56,105.62,92.3,163230000.0,163230000.0,159250000.0,6.59,65.36,2480000.0,3.4,1.86,2060000.0
0,0,CL,0,0,0,0,63260000000.0,70150000000.0,28.03,24.16,11.85,4.11,,4.55,17.23,14.77,23.19,17.31,,15410000000.0,17.83,-0.5,9260000000.0,4070000000.0000005,2280000000.0,2.63,-8.0,929000000.0,1.08,7330000000.0,,1.12,-0.4,3010000000.0,2300000000.0,0.82,73.13,68.88,3170000.0,859810000.0,798190000.0,0.37,78.51,10010000.0,3.13,1.25,9490000.0
0,0,CLDX,0,0,0,0,30840000.0,-48990000.0,,-0.61,,4.47,0.26,-7.11,0.78,0.0,-963.05,-24.49,-40.76,6890000.0,0.62,-65.0,-55910000.0,-62500000.0,-50290000.0,-4.501,,85070000.0,6.18,5230000.0,4.64,7.41,8.77,-60450000.0,-41770000.0,4.34,2.5229,4.0839,162440000.0,162440000.0,13740000.0,0.36,28.3,1020000.0,6.67,7.9,1220000.0
0,0,CLF,0,0,0,0,2940000000.0,4670000000.0,2.77,7.08,-2.2,1.26,10.3,2.0,6.62,50.72,26.73,12.12,,2340000000.0,8.07,4.0,809600000.0,705400000.0,963200000.0,3.94,-2.6,377200000.0,1.4,2100000000.0,736.87,2.56,1.06,699100000.0,-95900000.0,2.71,10.44,10.11,9140000.0,290570000.0,265670000.00000003,1.27,74.14,73020000.0,9.12,28.82,64580000.0
0,0,CLX,0,0,0,0,21190000000.0,23610000000.0,27.22,25.59,8.28,3.37,27.24,3.76,18.29,12.68,17.9,13.25,98.39,6280000000.0,48.92,2.2,2670000000.0,1290000000.0,796000000.0,6.11,3.3,178000000.0,1.4,2610000000.0,333.8,1.11,6.11,1000000000.0,644500000.0,0.54,157.15,154.68,1010000.0,127370000.0,127060000.0,0.11,79.48,9670000.0,12.0,8.55,10080000.0
0,0,CMA,0,0,0,0,10950000000.0,15660000000.0,9.37,9.36,2.51,3.27,1.49,4.68,,37.79,49.63,1.75,16.43,3350000000.0,20.96,-6.7,3330000000.0,,1260000000.0,7.8,-8.6,3580000000.0,23.91,8289999999.999999,,,48.89,,,1.45,71.02,76.64,1790000.0,157920000.0,148440000.0,0.98,86.71,4300000.0,2.42,3.11,5620000.0
0,0,CMCSA,0,0,0,0,202570000000.0,313510000000.0,17.05,13.24,1.34,1.95,2.64,3.02,9.65,11.64,19.35,5.6,16.17,103700000000.0,22.81,23.6,64810000000.0,32479999999.999996,12070000000.0,2.62,-2.8,3920000000.0,0.86,112270000000.0,141.83,0.69,16.91,26030000000.0,13100000000.0,1.04,43.3,40.67,18190000.0,4590000000.0,4500000000.0,0.71,84.67,74730000.0,4.04,1.66,69730000.0
0,0,CME,0,0,0,0,71980000000.0,75780000000.0,37.61,27.06,5.28,16.43,2.74,17.3,26.38,42.47,58.5,2.26,7.6,4380000000.0,12.63,6.4,4310000000.0,2870000000.0,1860000000.0,5.35,-17.0,1080000000.0,3.02,4850000000.0,18.53,1.04,73.27,2280000000.0,2190000000.0,-0.05,200.53,183.68,1420000.0,357970000.0,349080000.0,1.64,87.94,5960000.0,4.67,1.69,6650000.0
0,0,CMG,0,0,0,0,21620000000.0,23600000000.0,87.96,45.29,1.75,4.16,14.06,4.55,38.72,4.8,7.67,7.33,17.02,5190000000.0,187.15,13.2,1590000000.0,609470000.0,249380000.0,8.87,94.2,717780000.0,25.89,2700000000.0,175.29,1.52,55.48,626650000.0,386520000.0,1.18,741.7,664.67,27710000.0,27710000.0,24130000.0,2.52,62.73,1620000.0,4.33,6.62,1930000.0
0,0,CMI,0,0,0,0,27520000000.0,29650000000.0,11.34,11.87,4.69,1.14,3.51,1.23,8.81,10.24,11.37,9.0,29.74,24210000000.0,151.05,7.8,5740000000.0,3360000000.0,2480000000.0,15.41,104.0,1570000000.0,10.01,2850000000.0,32.63,1.57,49.75,2910000000.0,1140000000.0,1.36,169.22,159.71,1190000.0,157490000.0,156680000.0,0.27,84.48,3700000.0,3.01,2.53,3160000.0
0,0,CMS,0,0,0,0,16649999999.999998,29120000000.0,28.62,21.9,3.26,2.4,3.43,4.2,14.43,8.41,17.47,3.11,12.19,6930000000.0,24.52,-3.2,2400000000.0,2020000000.0,583000000.0,2.05,-33.1,312000000.0,1.1,12450000000.0,254.71,0.94,17.09,1470000000.0,-897000000.0,0.22,58.41,55.22,1900000.0,283750000.0,281870000.0,0.58,94.45,6550000.0,3.53,2.65,6870000.0
0,0,CNP,0,0,0,0,14460000000.0,29490000000.0,43.64,16.0,2.84,1.32,2.23,2.69,13.43,3.39,8.53,2.08,5.69,10970000000.0,23.51,11.9,2530000000.0,2200000000.0,308000000.0,0.66,2.4,944000000.0,1.88,14230000000.0,173.17,1.09,12.9,1920000000.0,-98500000.0,0.48,29.09,29.93,4540000.0,502170000.0,500930000.0,0.22,84.1,15640000.0,3.76,3.97,15420000.0
0,0,CNX,0,0,0,0,1270000000.0,4670000000.0,7.39,9.83,0.29,0.72,0.3,2.64,5.77,10.26,17.84,2.34,5.43,1770000000.0,8.58,3.4,1260000000.0,809630000.0,181630000.0,0.88,,23970000.0,0.12,2670000000.0,53.69,0.62,21.5,935130000.0,-483280000.0,0.43,7.17,9.54,4640000.0,195680000.0,193360000.0,1.69,103.43,32130000.000000004,6.42,22.16,30230000.0
0,0,COF,0,0,0,0,46130000000.0,84610000000.0,8.47,8.21,1.39,2.07,0.9,3.8,,26.08,33.25,1.57,10.96,22240000000.0,47.12,-2.3,22220000000.0,,5490000000.0,11.57,-14.7,15110000000.0,32.13,49230000000.0,,,109.31,,,1.31,91.31,86.58,1940000.0,469600000.0,466690000.0,0.76,90.81,4550000.0,2.41,0.98,4120000.0
0,0,COG,0,0,0,0,8109999999.999999,9030000000.0,9.83,10.95,0.34,3.49,3.42,3.89,5.91,36.21,46.94,15.21,37.39,2320000000.0,5.41,2.9,1390000000.0,1530000000.0,841150000.0,1.95,326.6,241390000.0,0.58,1260000000.0,53.7,2.7,5.6,1470000000.0,2910000.0,0.42,23.15,24.99,6180000.0,423370000.0,410910000.0,1.69,104.77,22890000.0,4.22,7.16,24190000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COP,0,0,0,0,66400000000.00001,74160000000.0,9.51,13.26,4.3,1.76,2.02,1.96,4.7,19.04,25.43,8.45,22.77,37820000000.0,32.71,3.7,17980000000.0,15770000000.0,7200000000.0,6.18,106.4,8270000000.0,7.32,15910000000.0,48.25,1.86,29.07,13430000000.0,6020000000.0,0.69,60.17,64.16,6290000.0,1130000000.0,1130000000.0,0.09,75.12,7440000.0,1.24,0.66,8730000.0
0,0,COST,0,0,0,0,123740000000.0,122410000000.0,34.57,32.91,3.45,0.83,8.54,0.82,19.84,2.41,3.16,7.08,26.75,149620000000.0,340.49,7.4,18420000000.0,6170000000.0,3600000000.0,8.14,20.8,8170000000.0,18.57,6500000000.0,43.85,0.98,32.94,5620000000.0,2109999999.9999998,1.02,270.07,241.01,1660000.0,439790000.0,433150000.0,0.52,73.52,4940000.0,3.07,1.12,4850000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CPB,0,0,0,0,12340000000.0,21420000000.0,39.54,15.81,-4.88,1.22,10.04,2.13,10.96,3.11,14.67,6.52,9.14,10070000000.0,33.46,16.0,2910000000.0,1950000000.0,121000000.0,1.04,,202000000.0,0.67,9280000000.0,750.2,0.62,4.08,1430000000.0,1040000000.0,0.82,41.18,37.99,2180000.0,301150000.0,156570000.0,44.38,53.86,21740000.0,9.57,11.92,22040000.0
0,0,CRM,0,0,0,0,124600000000.0,124530000000.0,109.19,46.23,1.86,8.89,7.54,8.89,70.71,8.26,4.15,1.29,8.42,14010000000.0,18.4,24.3,9830000000.0,1760000000.0,1160000000.0,1.47,14.0,6380000000.0,8.22,6770000000.0,41.15,0.96,21.22,3900000000.0,4170000000.0,0.97,154.68,156.64,6090000.0,774770000.0,740860000.0,4.59,84.79,23400000.0,3.84,3.62,16290000.0
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSCO,0,0,0,0,241990000000.0,231060000000.0,19.61,16.58,2.11,4.72,6.62,4.5,14.93,25.76,26.8,8.14,31.67,51320000000.0,11.36,4.0,30680000000.0,15470000000.0,13220000000.0,2.88,13.1,34640000000.0,8.09,23710000000.0,64.42,1.7,8.53,15990000000.0,9710000000.0,1.03,56.62,52.98,21820000.0,4280000000.0000005,4280000000.0000005,0.07,77.33,39910000.0,1.59,0.87,52190000.0
0,0,CSX,0,0,0,0,55040000000.0,69650000000.0,16.6,15.19,1.77,4.46,4.48,5.64,10.89,27.87,40.9,8.43,26.15,12350000000.0,14.97,-1.3,6170000000.0,6390000000.0,3440000000.0,4.15,-0.8,1730000000.0,2.17,16329999999.999998,132.85,1.55,15.38,4900000000.0,2490000000.0,1.25,76.0,74.03,4750000.0,809160000.0,797390000.0,0.22,78.69,10120000.0,3.11,1.31,13060000.0
0,0,CTAS,0,0,0,0,27030000000.0,29570000000.0,32.75,27.75,2.71,3.92,9.0,4.29,19.61,12.84,16.66,9.97,29.33,6890000000.0,64.97,7.4,3130000000.0,1510000000.0,873070000.0,7.99,21.5,96640000.0,0.94,2850000000.0,94.91,1.98,29.07,1070000000.0000001,615640000.0,1.12,241.98,214.64,106980000.0,106980000.0,82150000.0,15.47,68.84,2790000.0,5.24,3.22,3060000.0
0,0,CTL,0,0,0,0,12810000000.0,49920000000.0,,8.9,1.01,0.55,0.95,2.16,5.46,-34.62,17.78,3.69,-43.33,23150000000.0,21.7,-5.0,13460000000.0,9140000000.0,-8010000000.0,-7.52,,441000000.0,0.4,37550000000.0,277.28,0.71,12.42,6550000000.0,3290000000.0,0.8,11.45,12.31,12930000.0,1090000000.0,985140000.0,0.78,75.2,102920000.0,8.34,9.49,98920000.0
0,0,CTSH,0,0,0,0,37800000000.0,35740000000.0,19.01,15.44,2.82,2.32,3.39,2.19,11.23,12.39,16.44,10.77,18.28,16320000000.0,28.22,5.1,6290000000.0,3180000000.0,2020000000.0,3.49,-15.2,3670000000.0,6.44,1610000000.0,14.47,2.9,19.57,2470000000.0,2140000000.0000002,1.08,64.28,67.58,6220000.0,569280000.0,567300000.0,0.23,92.71,10250000.0,2.27,1.81,11480000.0
0,0,CTXS,0,0,0,0,12580000000.0,12930000000.0,25.69,15.7,2.21,4.19,24.71,4.31,16.34,17.6,20.57,8.3,92.36,3000000000.0,22.59,0.9,2590000000.0,791590000.0,528419999.99999994,3.72,-12.5,563150000.0,4.29,942570000.0,185.54,0.76,3.87,937220000.0,955900000.0,0.78,98.85,100.64,1830000.0,131650000.0,130500000.0,0.97,103.18,14830000.0,8.91,12.71,13760000.0
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVS,0,0,0,0,72150000000.0,159900000000.0,,7.78,2.33,0.34,1.21,0.76,11.73,-0.08,4.98,3.68,-0.34,209620000000.0,188.09,34.4,30880000000.0,13630000000.0,-174000000.0,-0.16,42.4,8320000000.0,6.41,95550000000.0,159.23,0.94,45.98,8460000000.000001,11330000000.0,1.05,55.19,57.15,8930000.0,1300000000.0,1300000000.0,0.24,83.8,21000000.0,2.51,1.62,17600000.0
0,0,CVX,0,0,0,0,235680000000.0,265190000000.0,17.1,14.8,1.23,1.5,1.52,1.69,7.99,8.81,9.14,3.5,9.0,157120000000.0,82.87,-4.9,64319999999.99999,33180000000.0,13830000000.0,7.23,-27.2,8760000000.0,4.6,37220000000.0,23.84,1.12,81.4,30630000000.0,13520000000.0,0.8,123.87,120.65,6390000.0,1900000000.0,1900000000.0,0.05,67.48,18410000.0,3.62,0.97,18020000.0
0,0,D,0,0,0,0,60300000000.0,103720000000.0,41.02,17.08,3.88,4.38,2.24,7.54,16.94,9.19,26.75,2.59,5.65,13760000000.0,19.94,11.3,6490000000.0,6120000000.0,1260000000.0,1.83,,424000000.0,0.53,43160000000.0,156.37,0.61,33.55,4710000000.0,-787750000.0,0.28,76.93,75.09,3730000.0,651600000.0,800150000.0,0.28,60.19,16430000.0,4.32,2.06,14150000.0
0,0,DAL,0,0,0,0,40420000000.0,55690000000.0,9.27,8.34,0.61,0.88,2.88,1.22,6.8,9.88,13.15,6.35,33.67,45700000000.0,68.16,6.5,11400000000.0,8189999999.999999,4510000000.0,6.7,39.3,2020000000.0,3.11,17440000000.0,124.97,0.34,21.55,7970000000.0,1090000000.0,1.3,58.7,54.16,5160000.0,654650000.0,574880000.0,49.63,0.0,14430000.0,2.39,2.48,13850000.0
0,0,DD,0,0,0,0,54820000000.0,90510000000.0,17.28,17.03,0.57,0.65,0.59,1.08,5.57,3.88,12.37,3.4,3.47,84120000000.0,110.47,-8.7,22270000000.0,16260000000.000002,3250000000.0,4.24,-52.9,11660000000.0,15.57,45460000000.0,48.31,1.72,123.46,6890000000.0,8790000000.0,1.27,73.23,74.72,5560000.0,2250000000.0,747130000.0,0.08,72.22,6040000.0,1.53,0.81,5730000.0
0,0,DDS,0,0,0,0,1990000000.0,2470000000.0,12.39,16.09,-1.96,0.31,1.15,0.38,5.27,2.59,3.81,4.1,9.85,6510000000.0,241.75,0.4,2210000000.0,469030000.0,168320000.0,6.25,-2.4,139800000.0,5.43,620300000.0,35.71,1.78,67.48,360250000.0,204420000.0,1.18,64.15,66.76,21730000.0,21730000.0,17310000.0,17.96,112.16,8060000.000000001,20.46,76.46,7520000.0
0,0,DE,0,0,0,0,54010000000.0,95880000000.0,16.59,14.66,0.99,1.38,4.53,2.46,15.86,8.53,10.76,3.68,29.78,39010000000.0,121.93,5.8,8980000000.0,6040000000.0,3330000000.0,10.27,-6.1,3040000000.0,9.59,44890000000.0,375.99,1.96,37.6,1550000000.0,-740860000.0,1.33,162.29,158.93,2140000.0,317000000.0,285050000.0,0.23,79.8,6270000.0,2.95,1.96,7770000.0
0,0,DELL,0,0,0,0,39720000000.0,90560000000.0,,7.58,0.73,0.44,,0.99,10.98,-1.51,1.11,0.54,-17.16,91170000000.0,118.64,2.6,25280000000.0,8250000000.0,-1380000000.0,-1.85,,9040000000.0,12.58,55080000000.0,,0.77,-8.99,6510000000.0,6730000000.0,,53.64,56.88,2330000.0,171910000.0,207800000.0,0.4,86.48,2980000.0,1.0,1.95,5020000.0
0,0,DF,0,0,0,0,114680000.0,1450000000.0,,-8.33,0.32,0.02,0.47,0.19,35.27,-5.13,-1.49,-2.88,-86.88,7570000000.0,82.82,-9.3,1660000000.0,40980000.0,-393080000.0,-4.247,,22570000.0,0.25,1340000000.0,523.85,1.22,2.67,41960000.0,36990000.0,0.47,1.0603,2.5018,2800000.0,91740000.0,90290000.0,11.45,91.25,26770000.0,9.79,47.08,24540000.0
0,0,DFS,0,0,0,0,29640000000.0,34870000000.0,10.89,9.7,1.25,3.68,2.58,4.32,,35.8,47.93,2.7,25.79,8060000000.000001,24.35,35.7,7320000000.0,,2830000000.0,8.53,12.6,19930000000.0,62.49,25160000000.0,218.94,1.44,36.03,,,1.59,80.45,74.9,1940000.0,348980000.0,317310000.0,16.76,0.0,4620000.0,2.84,1.42,4960000.0
